5363088, 6.00814819336e-05, 10, 0
5363088, 7.70092010498e-05, 10, 0
5363088, 3.88622283936e-05, 10, 0
5363088, 3.91006469727e-05, 10, 0
5363088, 3.91006469727e-05, 10, 0
5366904, 0.000169992446899, 50, 747
5366904, 0.000164031982422, 50, 747
5366904, 0.000266075134277, 50, 747
5366904, 0.00016188621521, 50, 747
5366904, 0.000185966491699, 50, 747
5371600, 0.000638008117676, 100, 2338
5371600, 0.00031590461731, 100, 2338
5371600, 0.000314950942993, 100, 2338
5371600, 0.000306129455566, 100, 2338
5371600, 0.000304937362671, 100, 2338
5385920, 0.000699043273926, 250, 13888
5385920, 0.0013861656189, 250, 13888
5385920, 0.000700950622559, 250, 13888
5385920, 0.000771999359131, 250, 13888
5385920, 0.000732183456421, 250, 13888
5409872, 0.00143814086914, 500, 64588
5409872, 0.00157403945923, 500, 64588
5409872, 0.0014820098877, 500, 64588
5409872, 0.00142908096313, 500, 64588
5409872, 0.00151205062866, 500, 64588
5458000, 0.00305795669556, 1000, 211013
5458000, 0.00302600860596, 1000, 211013
5458000, 0.00313496589661, 1000, 211013
5458000, 0.00299406051636, 1000, 211013
5458000, 0.00302004814148, 1000, 211013
5476112, 0.003751039505, 1500, 323715
5476112, 0.00378012657166, 1500, 323715
5476112, 0.00367307662964, 1500, 323715
5476112, 0.00406694412231, 1500, 323715
5476112, 0.00391983985901, 1500, 323715
