
5362944, 7.89165496826e-05, 10, 17
5362944, 3.19480895996e-05, 10, 17
5362944, 3.19480895996e-05, 10, 17
5362944, 5.00679016113e-05, 10, 17
5362944, 3.60012054443e-05, 10, 17
5366784, 0.000146150588989, 50, 587
5366784, 0.000147104263306, 50, 587
5366784, 0.000149965286255, 50, 587
5366784, 0.000147819519043, 50, 587
5366784, 0.000146865844727, 50, 587
5371536, 0.000500202178955, 100, 2660
5371536, 0.000547885894775, 100, 2660
5371536, 0.000639200210571, 100, 2660
5371536, 0.000509977340698, 100, 2660
5371536, 0.00106287002563, 100, 2660
5385984, 0.0026330947876, 250, 15629
5385984, 0.00261306762695, 250, 15629
5385984, 0.00263786315918, 250, 15629
5385984, 0.00266098976135, 250, 15629
5385984, 0.00551700592041, 250, 15629
5410168, 0.0195350646973, 500, 62494
5410168, 0.0104179382324, 500, 62494
5410168, 0.0124590396881, 500, 62494
5410168, 0.0108051300049, 500, 62494
5410168, 0.0103650093079, 500, 62494
5458456, 0.0401649475098, 1000, 248412
5458456, 0.0408589839935, 1000, 248412
5458456, 0.0402059555054, 1000, 248412
5458456, 0.0405399799347, 1000, 248412
5458456, 0.0608079433441, 1000, 248412
5555032, 0.158955097198, 2000, 980374
5555032, 0.158660888672, 2000, 980374
5555032, 0.156492948532, 2000, 980374
5555032, 0.156975030899, 2000, 980374
5555032, 0.158720970154, 2000, 980374
5651592, 0.35178399086, 3000, 2202296
5651592, 0.350155830383, 3000, 2202296
5651592, 0.36324596405, 3000, 2202296
5651592, 0.348875045776, 3000, 2202296
5651592, 0.351312875748, 3000, 2202296
5748168, 0.624629974365, 4000, 3925860
5748168, 0.627404928207, 4000, 3925860
5748168, 0.624605894089, 4000, 3925860
5748168, 0.622091054916, 4000, 3925860
5748168, 0.627206087112, 4000, 3925860
5844736, 0.990323066711, 5000, 6198404
5844736, 0.991405010223, 5000, 6198404
5844736, 0.991822004318, 5000, 6198404
5844736, 0.997746944427, 5000, 6198404
5844736, 0.988139867783, 5000, 6198404
