5363112, 3.69548797607e-05, 10, 16
5363112, 3.69548797607e-05, 10, 16
5363112, 3.69548797607e-05, 10, 16
5363112, 3.79085540771e-05, 10, 16
5363112, 3.69548797607e-05, 10, 16
5366960, 0.00014591217041, 50, 579
5366960, 0.000137090682983, 50, 579
5366960, 0.000196933746338, 50, 579
5366960, 0.0001540184021, 50, 579
5366960, 0.0001380443573, 50, 579
5371696, 0.000382900238037, 100, 2260
5371696, 0.000379085540771, 100, 2260
5371696, 0.000378847122192, 100, 2260
5371696, 0.000377893447876, 100, 2260
5371696, 0.0003821849823, 100, 2260
5386152, 0.00191688537598, 250, 15226
5386152, 0.00189399719238, 250, 15226
5386152, 0.00191402435303, 250, 15226
5386152, 0.00188899040222, 250, 15226
5386152, 0.00191307067871, 250, 15226
5410344, 0.00746202468872, 500, 59342
5410344, 0.0134389400482, 500, 59342
5410344, 0.0073618888855, 500, 59342
5410344, 0.0073390007019, 500, 59342
5410344, 0.0145618915558, 500, 59342
5458592, 0.0283541679382, 1000, 262609
5458592, 0.0282912254333, 1000, 262609
5458592, 0.0287890434265, 1000, 262609
5458592, 0.0294389724731, 1000, 262609
5458592, 0.0281507968903, 1000, 262609
5476896, 0.0728001594543, 1500, 366753
5476896, 0.0400168895721, 1500, 366753
5476896, 0.0405580997467, 1500, 366753
5476896, 0.040855884552, 1500, 366753
5476896, 0.0416531562805, 1500, 366753
