5362944, 4.19616699219e-05, 10, 12
5362944, 5.69820404053e-05, 10, 12
5362944, 3.91006469727e-05, 10, 12
5362944, 3.88622283936e-05, 10, 12
5362944, 5.00679016113e-05, 10, 12
5366784, 0.000151872634888, 50, 568
5366784, 0.000120878219604, 50, 568
5366784, 0.000120162963867, 50, 568
5366784, 0.000133991241455, 50, 568
5366784, 0.000123977661133, 50, 568
5371536, 0.000230073928833, 100, 2230
5371536, 0.000229120254517, 100, 2230
5371536, 0.000230073928833, 100, 2230
5371536, 0.000229835510254, 100, 2230
5371536, 0.000231027603149, 100, 2230
5386048, 0.000590085983276, 250, 15421
5386048, 0.000591993331909, 250, 15421
5386048, 0.000593185424805, 250, 15421
5386048, 0.000576972961426, 250, 15421
5386048, 0.000597953796387, 250, 15421
5410240, 0.00128889083862, 500, 62683
5410240, 0.00136208534241, 500, 62683
5410240, 0.00120496749878, 500, 62683
5410240, 0.00120210647583, 500, 62683
5410240, 0.00126504898071, 500, 62683
5458528, 0.00252103805542, 1000, 249020
5458528, 0.00254893302917, 1000, 249020
5458528, 0.00401711463928, 1000, 249020
5458528, 0.00264596939087, 1000, 249020
5458528, 0.00255298614502, 1000, 249020
5555104, 0.00555610656738, 2000, 980322
5555104, 0.00534081459045, 2000, 980322
5555104, 0.00597715377808, 2000, 980322
5555104, 0.0053379535675, 2000, 980322
5555104, 0.00532603263855, 2000, 980322
5651664, 0.00836682319641, 3000, 2303533
5651664, 0.00828289985657, 3000, 2303533
5651664, 0.00841021537781, 3000, 2303533
5651664, 0.00843405723572, 3000, 2303533
5651664, 0.00831484794617, 3000, 2303533
5748224, 0.0112228393555, 4000, 4024853
5748224, 0.0113759040833, 4000, 4024853
5748224, 0.0161809921265, 4000, 4024853
5748224, 0.0120871067047, 4000, 4024853
5748224, 0.0111880302429, 4000, 4024853
5844800, 0.0152859687805, 5000, 6201399
5844800, 0.0149250030518, 5000, 6201399
5844800, 0.0144488811493, 5000, 6201399
5844800, 0.0142657756805, 5000, 6201399
5844800, 0.0153470039368, 5000, 6201399
